234.958	 75.001	 false
235.259	 75.002	 false
235.918	 75.003	 false
236.010	 75.004	 false
236.100	 75.005	 false
236.190	 75.006	 false
236.284	 75.007	 false
236.374	 75.008	 false
251.174	 75.041	 false
270.046	 75.270	 false
310.507	 75.288	 false
331.959	 75.328	 false
360.114	 75.358	 false
390.032	 75.387	 false
420.171	 75.417	 false
451.949	 75.433	 false
480.042	 75.475	 false
520.573	 75.502	 false
540.078	 75.534	 false
574.510	 75.555	 false
600.832	 75.591	 false
630.029	 75.622	 false
674.470	 75.650	 false
690.014	 75.681	 false
722.114	 75.699	 false
750.052	 75.678	 true
780.002	 75.663	 true
810.006	 75.647	 true
840.655	 75.632	 true
878.335	 75.618	 true
900.031	 75.600	 true
931.030	 75.591	 true
960.018	 75.569	 true
990.094	 75.552	 true
1026.776	 75.542	 true
1050.032	 75.522	 true
1082.553	 75.507	 true
1110.575	 75.490	 true
1140.370	 75.475	 true
1180.082	 75.461	 true
1202.404	 75.444	 true
1230.001	 75.428	 true
1260.005	 75.413	 true
1301.789	 75.398	 true
1320.083	 75.381	 true
1359.632	 75.374	 true
1380.277	 75.352	 true
1417.169	 75.340	 true
1440.011	 75.320	 true
1477.634	 75.308	 true
1500.393	 75.289	 true
1539.070	 75.278	 true
1560.032	 75.259	 true
1601.466	 75.246	 true
1620.028	 75.228	 true
1650.282	 75.221	 true
1680.033	 75.197	 true
1710.005	 75.182	 true
1740.034	 75.167	 true
1770.036	 75.152	 true
1811.237	 75.138	 true
1831.559	 75.126	 true
1873.510	 75.108	 true
1890.005	 75.105	 false
1921.758	 75.121	 false
1950.029	 75.165	 false
1980.027	 75.194	 false
2010.042	 75.225	 false
2040.765	 75.255	 false
2084.103	 75.272	 false
2100.005	 75.313	 false
2132.650	 75.332	 false
2160.068	 75.372	 false
2190.006	 75.402	 false
2220.002	 75.431	 false
2250.013	 75.461	 false
2280.037	 75.491	 false
2310.399	 75.520	 false
2355.865	 75.549	 false
2370.032	 75.579	 false
2415.111	 75.608	 false
2430.204	 75.638	 false
2460.269	 75.666	 false
2491.721	 75.695	 false
2522.893	 75.695	 true
2550.033	 75.672	 true
2584.455	 75.667	 true
2610.007	 75.641	 true
2640.074	 75.625	 true
2685.384	 75.610	 true
2700.028	 75.594	 true
2738.050	 75.582	 true
2760.010	 75.562	 true
2790.090	 75.556	 true
2820.028	 75.531	 true
2850.031	 75.515	 true
2880.011	 75.500	 true
2910.002	 75.484	 true
2946.609	 75.473	 true
2975.834	 75.456	 true
3010.922	 75.440	 true
3031.247	 75.422	 true
3066.686	 75.412	 true
3090.036	 75.391	 true
3130.488	 75.378	 true
3150.036	 75.360	 true
3191.863	 75.346	 true
3210.007	 75.329	 true
3253.286	 75.315	 true
3271.710	 75.298	 true
3309.304	 75.286	 true
3332.340	 75.271	 true
3370.975	 75.256	 true
3390.706	 75.237	 true
3420.434	 75.230	 true
3450.009	 75.207	 true
3483.822	 75.198	 true
3522.075	 75.178	 true
3540.033	 75.161	 true
3578.035	 75.150	 true
3600.017	 75.131	 true
3630.506	 75.122	 true
3660.035	 75.100	 true
3690.376	 75.085	 true
3720.006	 75.070	 true
3750.043	 75.055	 true
3780.013	 75.040	 true
3810.006	 75.025	 true
3845.509	 75.010	 true
3870.062	 75.004	 true
3912.236	 74.981	 true
3930.023	 74.965	 true
3964.986	 74.957	 true
3990.011	 74.935	 true
4020.909	 74.920	 true
4060.781	 74.907	 true
4080.030	 74.891	 true
4111.317	 74.876	 true
4140.020	 74.861	 true
4170.890	 74.853	 true
4208.671	 74.831	 true
4230.030	 74.816	 true
4275.855	 74.802	 true
4290.032	 74.787	 true
4323.275	 74.778	 true
4350.516	 74.758	 true
4380.016	 74.746	 true
4410.322	 74.728	 true
4440.079	 74.714	 true
4470.009	 74.699	 true
4500.033	 74.684	 true
4540.510	 74.672	 true
4560.627	 74.655	 true
4590.028	 74.640	 true
4620.031	 74.625	 true
4659.206	 74.615	 true
4680.055	 74.597	 true
4710.010	 74.582	 true
4741.803	 74.568	 true
4770.032	 74.597	 false
4800.027	 74.627	 false
4830.030	 74.659	 false
4860.065	 74.689	 false
4890.030	 74.718	 false
4920.061	 74.749	 false
4950.040	 74.780	 false
4980.569	 74.809	 false
5010.016	 74.839	 false
5045.884	 74.860	 false
5070.334	 74.900	 false
5100.009	 74.930	 false
5130.010	 74.960	 false
5160.013	 74.990	 false
5193.084	 75.021	 false
5220.601	 75.050	 false
5250.032	 75.080	 false
5280.095	 75.110	 false
5311.406	 75.138	 false
5340.449	 75.170	 false
5383.286	 75.198	 false
5400.002	 75.229	 false
5431.649	 75.246	 false
5460.497	 75.288	 false
5493.595	 75.307	 false
5520.573	 75.349	 false
5550.007	 75.377	 false
5580.006	 75.407	 false
5610.511	 75.436	 false
5640.014	 75.467	 false
5672.430	 75.481	 false
5722.125	 75.524	 false
5730.015	 75.554	 false
5767.605	 75.575	 false
5790.014	 75.612	 false
5820.150	 75.642	 false
5850.012	 75.671	 false
5880.714	 75.700	 false
5914.859	 75.720	 false
5940.013	 75.758	 false
5970.010	 75.787	 false
6000.008	 75.816	 false
6030.295	 75.845	 false
6068.891	 75.869	 false
6090.015	 75.903	 false
6128.834	 75.926	 false
6150.030	 75.961	 false
6181.192	 75.977	 false
6210.063	 76.019	 false
6240.153	 76.033	 false
6270.017	 76.076	 false
6300.016	 76.105	 false
6347.583	 76.128	 false
6360.006	 76.162	 false
6403.556	 76.189	 false
6420.035	 76.219	 false
6469.351	 76.231	 false
6480.006	 76.276	 false
6528.248	 76.302	 false
6540.054	 76.333	 false
6580.530	 76.359	 false
6600.007	 76.390	 false
6641.605	 76.409	 false
6660.027	 76.447	 false
6690.452	 76.475	 false
6732.747	 76.502	 false
6750.033	 76.531	 false
6789.482	 76.555	 false
6810.011	 76.587	 false
6842.694	 76.616	 false
6870.007	 76.644	 false
6901.473	 76.672	 false
6930.016	 76.700	 false
6960.012	 76.728	 false
6991.677	 76.754	 false
7020.024	 76.784	 false
7050.015	 76.811	 false
7080.818	 76.839	 false
7115.024	 76.857	 false
7140.734	 76.894	 false
7170.014	 76.923	 false
7202.427	 76.951	 false
7230.011	 76.977	 false
7268.165	 76.998	 false
7290.004	 77.033	 false
7320.053	 77.061	 false
7350.007	 77.088	 false
7380.070	 77.115	 false
7410.025	 77.143	 false
7456.609	 77.170	 false
7470.265	 77.197	 false
7502.310	 77.213	 false
7530.009	 77.230	 true
7560.009	 77.212	 true
7591.206	 77.194	 true
7620.005	 77.177	 true
7650.697	 77.160	 true
7680.004	 77.142	 true
7720.000	 77.127	 true
7740.378	 77.106	 true
7782.886	 77.100	 false
7800.015	 77.131	 false
7830.016	 77.159	 false
7860.003	 77.186	 false
7890.007	 77.214	 false
7920.249	 77.238	 false
7950.003	 77.268	 false
7980.790	 77.295	 false
8010.016	 77.323	 false
8040.156	 77.348	 false
8070.004	 77.377	 false
8101.300	 77.404	 false
8131.232	 77.431	 false
8160.993	 77.458	 false
8191.180	 77.475	 false
8220.011	 77.512	 false
8251.111	 77.527	 false
8280.080	 77.566	 false
8320.948	 77.587	 false
8340.710	 77.620	 false
8376.943	 77.637	 false
8400.403	 77.674	 false
8442.717	 77.699	 false
8460.070	 77.727	 false
8501.611	 77.751	 false
8520.788	 77.781	 false
8562.619	 77.806	 false
8580.211	 77.833	 false
8618.777	 77.855	 false
8640.025	 77.888	 false
8670.051	 77.912	 false
8700.024	 77.941	 false
8730.145	 77.967	 false
8760.192	 77.993	 false
8790.025	 78.020	 false
8820.009	 78.046	 false
8850.003	 78.072	 false
8880.546	 78.099	 false
8910.010	 78.125	 false
8940.214	 78.151	 false
8983.434	 78.174	 false
9000.014	 78.203	 false
9044.924	 78.229	 false
9060.227	 78.255	 false
9101.264	 78.278	 false
9120.014	 78.308	 false
9154.262	 78.319	 false
9180.268	 78.360	 false
9210.006	 78.385	 false
9240.301	 78.411	 false
9270.659	 78.437	 false
9300.217	 78.463	 false
9330.014	 78.490	 false
9360.002	 78.515	 false
9390.016	 78.541	 false
9420.004	 78.566	 false
9450.008	 78.591	 false
9480.036	 78.619	 false
9510.257	 78.644	 false
9540.040	 78.670	 false
9570.022	 78.694	 false
9611.169	 78.717	 false
9630.002	 78.746	 false
9664.485	 78.761	 false
9690.011	 78.797	 false
9720.012	 78.822	 false
9750.011	 78.847	 false
9780.651	 78.861	 false
9814.826	 78.898	 false
9853.907	 78.922	 false
9870.014	 78.949	 false
9912.477	 78.971	 false
9930.012	 78.999	 false
9960.509	 79.024	 false
9990.743	 79.049	 false
10020.002	 79.075	 false
10063.542	 79.097	 false
10080.437	 79.126	 false
10119.259	 79.145	 false
10140.062	 79.169	 false
10182.810	 79.198	 false
10200.006	 79.225	 false
10237.798	 79.244	 false
10260.023	 79.275	 false
10305.083	 79.299	 false
10321.580	 79.324	 false
10363.250	 79.347	 false
10380.009	 79.374	 false
10410.012	 79.398	 false
10441.558	 79.423	 false
10470.007	 79.448	 false
10500.004	 79.473	 false
10530.013	 79.498	 false
10560.275	 79.522	 false
10590.007	 79.546	 false
10622.964	 79.560	 false
10651.757	 79.595	 false
10683.481	 79.609	 false
10710.049	 79.644	 false
10741.551	 79.656	 false
10770.014	 79.708	 false
10802.404	 79.745	 false
10830.889	 79.842	 false
10866.163	 79.895	 false
10890.013	 79.985	 false
10930.646	 80.042	 false
10952.424	 80.125	 false
10992.665	 80.187	 false
11010.115	 80.260	 false
11040.019	 80.331	 false
11070.008	 80.397	 false
11100.003	 80.466	 false
11130.148	 80.537	 false
11160.015	 80.603	 false
11193.964	 80.641	 false
11220.026	 80.739	 false
11250.004	 80.807	 false
11280.018	 80.875	 false
11321.813	 80.936	 false
11340.008	 81.011	 false
11370.002	 81.079	 false
11400.009	 81.146	 false
11430.007	 81.214	 false
11460.013	 81.281	 false
11490.013	 81.351	 false
11531.274	 81.405	 false
11552.328	 81.479	 false
11591.227	 81.542	 false
11610.388	 81.620	 false
11640.917	 81.641	 false
11677.686	 81.657	 false
11700.002	 81.685	 false
11736.299	 81.699	 false
11765.808	 81.728	 false
11797.923	 81.745	 false
11820.010	 81.773	 false
11853.573	 81.785	 false
11880.008	 81.817	 false
11915.811	 81.831	 false
11940.013	 81.861	 false
11977.814	 81.876	 false
12001.083	 81.904	 false
12038.657	 81.920	 false
12062.791	 81.947	 false
12090.764	 81.969	 false
12120.344	 81.984	 true
12150.004	 81.961	 true
12182.646	 81.951	 true
12211.018	 81.913	 true
12240.374	 81.891	 true
12270.015	 81.868	 true
12303.494	 81.855	 true
12341.696	 81.823	 true
12360.002	 81.798	 true
12390.013	 81.774	 true
12420.011	 81.752	 true
12467.276	 81.730	 true
12480.461	 81.705	 true
12527.358	 81.685	 true
12540.805	 81.660	 true
12570.021	 81.637	 true
12600.922	 81.614	 true
12630.008	 81.591	 true
12667.352	 81.574	 true
12690.015	 81.545	 true
12734.374	 81.524	 true
12750.003	 81.499	 true
12780.004	 81.477	 true
12810.964	 81.465	 true
12840.025	 81.430	 true
12874.026	 81.417	 true
12900.023	 81.386	 true
12930.007	 81.363	 true
12961.928	 81.341	 true
12990.247	 81.318	 true
13036.744	 81.296	 true
13050.021	 81.318	 false
13080.024	 81.340	 false
13110.853	 81.351	 false
13141.863	 81.385	 false
13170.033	 81.408	 false
13200.003	 81.430	 false
13230.024	 81.453	 false
13263.119	 81.461	 false
13291.556	 81.497	 false
13320.002	 81.518	 false
13350.022	 81.541	 false
13380.004	 81.563	 false
13421.746	 81.582	 false
13441.057	 81.608	 false
13470.002	 81.629	 false
13500.016	 81.651	 false
13530.001	 81.673	 false
13560.009	 81.695	 false
13590.005	 81.717	 false
13620.012	 81.739	 false
13650.011	 81.761	 false
13681.595	 81.783	 false
13710.019	 81.766	 true
13741.500	 81.742	 true
13770.149	 81.719	 true
13800.246	 81.696	 true
13830.009	 81.673	 true
13861.779	 81.650	 true
13891.887	 81.627	 true
13920.021	 81.604	 true
13950.011	 81.581	 true
13980.011	 81.559	 true
14015.678	 81.539	 true
14044.482	 81.514	 true
14077.914	 81.495	 true
14100.276	 81.467	 true
14142.814	 81.451	 true
14160.002	 81.422	 true
14190.011	 81.399	 true
14221.220	 81.377	 true
14250.355	 81.354	 true
14280.008	 81.330	 true
14310.003	 81.309	 true
14340.602	 81.286	 true
14370.003	 81.264	 true
14400.008	 81.241	 true
14438.342	 81.222	 true
14461.011	 81.196	 true
14498.086	 81.179	 true
14520.349	 81.151	 true
14550.013	 81.128	 true
14581.695	 81.107	 true
14610.010	 81.084	 true
14641.903	 81.072	 true
14670.010	 81.039	 true
14705.862	 81.024	 true
14730.009	 80.995	 true
14767.259	 80.981	 true
14791.372	 80.951	 true
14829.207	 80.933	 true
14851.517	 80.907	 true
14880.013	 80.884	 true
14921.671	 80.866	 true
14941.156	 80.841	 true
14986.480	 80.819	 true
15002.147	 80.797	 true
15030.643	 80.775	 true
15061.780	 80.753	 true
15090.194	 80.732	 true
15125.213	 80.716	 true
15150.898	 80.686	 true
15192.153	 80.667	 true
15210.005	 80.644	 true
15240.323	 80.622	 true
15270.009	 80.599	 true
15300.441	 80.578	 true
15331.796	 80.567	 true
15361.066	 80.535	 true
15404.892	 80.520	 true
15420.019	 80.492	 true
15450.560	 80.473	 true
15489.348	 80.452	 true
15511.069	 80.428	 true
15540.025	 80.406	 true
15581.942	 80.387	 true
15600.008	 80.363	 true
15630.010	 80.341	 true
15660.009	 80.320	 true
15692.084	 80.298	 true
15720.003	 80.277	 true
15750.020	 80.256	 true
15780.013	 80.234	 true
15824.582	 80.214	 true
15840.008	 80.192	 true
15870.002	 80.171	 true
15904.842	 80.150	 true
15930.009	 80.128	 true
15969.506	 80.112	 true
15991.347	 80.086	 true
16036.316	 80.065	 true
16050.024	 80.044	 true
16080.490	 80.022	 true
16110.016	 80.001	 true
16140.012	 79.981	 true
16173.002	 79.969	 true
